Price,Close,High,Low,Open,Volume
Ticker,GLD,GLD,GLD,GLD,GLD
Date,,,,,
2021-04-23,166.39999389648438,167.52999877929688,165.77999877929688,167.3699951171875,7106400
2021-04-26,166.83999633789062,166.8699951171875,166.0500030517578,166.6300048828125,4786600
2021-04-27,166.4199981689453,167.14999389648438,166.27999877929688,166.9199981689453,5363500
2021-04-28,166.91000366210938,166.9600067138672,165.49000549316406,165.75,6932200
2021-04-29,166.22000122070312,166.25999450683594,164.47000122070312,165.5800018310547,9067600
2021-04-30,165.66000366210938,166.0,165.24000549316406,165.86000061035156,6248700
2021-05-03,167.80999755859375,168.42999267578125,167.41000366210938,167.61000061035156,9014700
2021-05-04,166.5800018310547,168.5500030517578,165.5,167.69000244140625,10267400
2021-05-05,167.27000427246094,167.30999755859375,166.61000061035156,166.6300048828125,5950000
2021-05-06,170.05999755859375,170.2899932861328,167.9199981689453,167.9499969482422,13574100
2021-05-07,171.58999633789062,172.5500030517578,171.0,171.52999877929688,14748600
2021-05-10,172.11000061035156,172.83999633789062,171.77999877929688,172.74000549316406,8276600
2021-05-11,172.13999938964844,172.1699981689453,170.27000427246094,170.55999755859375,8348200
2021-05-12,170.42999267578125,171.83999633789062,170.35000610351562,171.42999267578125,12666300
2021-05-13,171.1300048828125,171.27000427246094,170.22999572753906,170.35000610351562,8078300
2021-05-14,172.69000244140625,172.6999969482422,171.82000732421875,172.0500030517578,9686800
2021-05-17,174.6999969482422,175.0,173.27999877929688,173.3000030517578,11956800
2021-05-18,175.0399932861328,175.2100067138672,174.4600067138672,175.17999267578125,7294000
2021-05-19,175.16000366210938,177.0,174.35000610351562,175.13999938964844,20741100
2021-05-20,175.9600067138672,176.4600067138672,175.11000061035156,175.32000732421875,9802800
2021-05-21,176.0399932861328,176.86000061035156,175.14999389648438,176.5800018310547,7677200
2021-05-24,176.35000610351562,176.58999633789062,175.8699951171875,176.14999389648438,5557300
2021-05-25,177.9499969482422,177.9499969482422,176.0399932861328,176.14999389648438,8986900
2021-05-26,177.63999938964844,178.61000061035156,177.0399932861328,178.3699951171875,8495400
2021-05-27,177.7100067138672,177.82000732421875,176.80999755859375,177.38999938964844,7993000
2021-05-28,178.3800048828125,178.42999267578125,177.24000549316406,177.4600067138672,9967000
2021-06-01,177.89999389648438,178.85000610351562,177.19000244140625,178.75999450683594,9143300
2021-06-02,178.77000427246094,178.77999877929688,177.97000122070312,178.33999633789062,6613100
2021-06-03,175.27000427246094,175.8300018310547,174.66000366210938,175.8300018310547,10153900
2021-06-04,177.16000366210938,177.57000732421875,176.61000061035156,176.64999389648438,8375300
2021-06-07,177.8699951171875,177.89999389648438,176.6300048828125,176.9600067138672,7709100
2021-06-08,177.32000732421875,177.5399932861328,176.3699951171875,177.22999572753906,5905800
2021-06-09,176.97999572753906,177.8000030517578,176.77999877929688,177.3800048828125,6346100
2021-06-10,177.74000549316406,177.85000610351562,176.47999572753906,176.6999969482422,9896600
2021-06-11,175.74000549316406,176.57000732421875,175.47999572753906,176.3300018310547,7836900
2021-06-14,174.7100067138672,175.05999755859375,172.9499969482422,173.16000366210938,7733600
2021-06-15,174.0500030517578,174.9199981689453,173.33999633789062,174.77999877929688,7550200
2021-06-16,171.11000061035156,174.47000122070312,171.02999877929688,173.91000366210938,16919700
2021-06-17,165.85000610351562,167.6199951171875,165.44000244140625,167.02000427246094,27232200
2021-06-18,164.92999267578125,166.72000122070312,164.8699951171875,166.13999938964844,15744300
2021-06-21,166.9499969482422,167.22000122070312,166.0,166.52000427246094,8371000
2021-06-22,166.25,166.9199981689453,166.00999450683594,166.35000610351562,7223900
2021-06-23,166.13999938964844,168.02999877929688,165.97000122070312,166.97000122070312,8474300
2021-06-24,166.0399932861328,167.22999572753906,166.00999450683594,167.0,6903400
2021-06-25,166.58999633789062,167.52999877929688,166.2899932861328,167.4499969482422,7473700
2021-06-28,166.5800018310547,166.91000366210938,166.36000061035156,166.67999267578125,6508900
2021-06-29,164.8300018310547,165.27999877929688,164.00999450683594,164.33999633789062,7451400
2021-06-30,165.6300048828125,166.10000610351562,164.2899932861328,164.57000732421875,7955800
2021-07-01,166.1999969482422,166.8800048828125,165.5,166.64999389648438,7430500
2021-07-02,167.2899932861328,167.72000122070312,166.39999389648438,167.35000610351562,7873600
2021-07-06,168.1199951171875,169.64999389648438,167.5399932861328,169.27000427246094,7932100
2021-07-07,168.75999450683594,169.22999572753906,168.19000244140625,168.72000122070312,7108900
2021-07-08,168.64999389648438,169.86000061035156,167.91000366210938,169.82000732421875,7244300
2021-07-09,169.2100067138672,169.6199951171875,168.66000366210938,168.83999633789062,4997400
2021-07-12,169.0,169.16000366210938,167.63999938964844,168.6999969482422,7315400
2021-07-13,169.22000122070312,169.89999389648438,168.92999267578125,169.50999450683594,7040300
2021-07-14,171.0399932861328,171.0399932861328,170.27999877929688,170.91000366210938,8830300
2021-07-15,171.07000732421875,171.3000030517578,170.33999633789062,170.88999938964844,6520100
2021-07-16,169.41000366210938,170.9499969482422,169.27999877929688,170.64999389648438,9460300
2021-07-19,169.61000061035156,169.91000366210938,168.88999938964844,169.50999450683594,6707400
2021-07-20,169.38999938964844,170.8000030517578,168.9199981689453,170.50999450683594,6540100
2021-07-21,168.75999450683594,169.0,168.13999938964844,168.3300018310547,4622600
2021-07-22,169.08999633789062,169.19000244140625,168.05999755859375,168.49000549316406,4793600
2021-07-23,168.55999755859375,168.8800048828125,167.9499969482422,168.5,5831500
2021-07-26,168.16000366210938,168.86000061035156,168.0800018310547,168.5800018310547,5229800
2021-07-27,168.44000244140625,168.91000366210938,167.92999267578125,168.72999572753906,6300200
2021-07-28,169.2899932861328,169.3800048828125,167.72000122070312,168.25999450683594,7905800
2021-07-29,171.1699981689453,171.52000427246094,170.6699981689453,170.6999969482422,8119600
2021-07-30,169.82000732421875,170.99000549316406,169.3800048828125,170.72000122070312,7391700
2021-08-02,169.61000061035156,170.25,169.10000610351562,169.3000030517578,10783200
2021-08-03,169.49000549316406,169.8300018310547,169.2100067138672,169.4199981689453,5402300
2021-08-04,169.52999877929688,171.39999389648438,168.99000549316406,171.27999877929688,9796300
2021-08-05,168.86000061035156,169.44000244140625,168.1999969482422,169.3699951171875,8015000
2021-08-06,164.63999938964844,165.92999267578125,164.5500030517578,165.83999633789062,13547600
2021-08-09,161.72000122070312,163.2899932861328,161.25999450683594,163.00999450683594,11547000
2021-08-10,161.77000427246094,162.11000061035156,160.67999267578125,161.38999938964844,6870800
2021-08-11,164.0,164.1699981689453,162.67999267578125,163.14999389648438,7382400
2021-08-12,164.0399932861328,164.10000610351562,162.92999267578125,163.64999389648438,5211700
2021-08-13,166.38999938964844,166.4600067138672,164.88999938964844,165.02000427246094,7466900
2021-08-16,167.22000122070312,167.38999938964844,166.58999633789062,166.72999572753906,7776500
2021-08-17,166.97000122070312,167.72999572753906,166.55999755859375,167.2899932861328,7107000
2021-08-18,167.10000610351562,167.50999450683594,166.25999450683594,167.24000549316406,7697900
2021-08-19,166.61000061035156,167.2899932861328,166.16000366210938,167.24000549316406,6934300
2021-08-20,166.6999969482422,167.13999938964844,166.36000061035156,166.8000030517578,7154000
2021-08-23,168.72999572753906,168.91000366210938,167.9600067138672,168.82000732421875,8190500
2021-08-24,168.64999389648438,169.27000427246094,168.52000427246094,169.0399932861328,4519200
2021-08-25,167.47999572753906,167.9199981689453,166.74000549316406,167.8800048828125,5588800
2021-08-26,167.6699981689453,168.2100067138672,166.8300018310547,167.2100067138672,4371900
2021-08-27,170.19000244140625,170.19000244140625,166.8699951171875,167.5800018310547,10036400
2021-08-30,169.35000610351562,169.83999633789062,169.08999633789062,169.66000366210938,3768600
2021-08-31,169.69000244140625,169.9199981689453,168.75,169.22999572753906,6336000
2021-09-01,169.6999969482422,170.0,169.16000366210938,169.94000244140625,4764900
2021-09-02,169.25,169.6300048828125,168.82000732421875,169.5,4599800
2021-09-03,171.05999755859375,171.5500030517578,170.14999389648438,170.58999633789062,8353300
2021-09-07,167.7100067138672,169.77999877929688,167.6300048828125,169.55999755859375,10004600
2021-09-08,167.2899932861328,168.0800018310547,166.6999969482422,168.02000427246094,6576000
2021-09-09,168.02999877929688,168.27999877929688,166.8300018310547,168.1699981689453,6641400
2021-09-10,167.17999267578125,168.0800018310547,167.14999389648438,167.80999755859375,7426300
2021-09-13,167.74000549316406,168.22000122070312,167.39999389648438,167.4499969482422,5474300
2021-09-14,168.82000732421875,169.16000366210938,167.47999572753906,168.22000122070312,7922900
2021-09-15,167.8300018310547,168.36000061035156,167.4499969482422,168.1300048828125,5624900
2021-09-16,164.02999877929688,164.44000244140625,163.22999572753906,164.3800048828125,11780400
2021-09-17,163.77000427246094,164.32000732421875,163.39999389648438,163.86000061035156,8369700
2021-09-20,164.94000244140625,165.27999877929688,164.07000732421875,164.2899932861328,7566600
2021-09-21,166.0399932861328,166.6300048828125,165.49000549316406,165.80999755859375,7181500
2021-09-22,165.4199981689453,167.14999389648438,165.02999877929688,165.88999938964844,9777800
2021-09-23,163.50999450683594,164.1999969482422,163.27000427246094,164.10000610351562,8451900
2021-09-24,163.3000030517578,164.0,162.74000549316406,163.0,6937500
2021-09-27,163.63999938964844,164.36000061035156,163.50999450683594,163.85000610351562,4943000
2021-09-28,162.0500030517578,162.82000732421875,161.72999572753906,162.72999572753906,9282800
2021-09-29,161.32000732421875,162.74000549316406,160.97000122070312,162.35000610351562,8360700
2021-09-30,164.22000122070312,164.9499969482422,162.33999633789062,162.66000366210938,10572900
2021-10-01,164.58999633789062,164.9600067138672,163.88999938964844,164.27000427246094,6654700
2021-10-04,165.36000061035156,165.5399932861328,163.47000122070312,163.69000244140625,7651700
2021-10-05,164.58999633789062,164.85000610351562,163.49000549316406,163.94000244140625,5617300
2021-10-06,165.02999877929688,165.05999755859375,164.14999389648438,164.22999572753906,6067200
2021-10-07,164.16000366210938,164.85000610351562,163.9600067138672,164.02000427246094,4791500
2021-10-08,164.22999572753906,166.4199981689453,164.13999938964844,166.32000732421875,8536100
2021-10-11,163.9199981689453,164.5800018310547,163.91000366210938,164.0399932861328,3820100
2021-10-12,164.66000366210938,165.44000244140625,164.30999755859375,164.57000732421875,5453000
2021-10-13,167.58999633789062,167.9199981689453,165.27999877929688,165.27999877929688,11113800
2021-10-14,168.0,168.22000122070312,167.7100067138672,168.19000244140625,5081400
2021-10-15,165.3300018310547,166.08999633789062,165.10000610351562,165.38999938964844,8699200
2021-10-18,164.9199981689453,165.58999633789062,164.80999755859375,165.4199981689453,4029600
2021-10-19,165.4499969482422,166.5,165.1999969482422,166.5,6588500
2021-10-20,166.89999389648438,167.11000061035156,165.92999267578125,166.2100067138672,5022000
2021-10-21,166.75,166.94000244140625,166.24000549316406,166.6999969482422,4412400
2021-10-22,167.77000427246094,169.5399932861328,166.6699981689453,168.6699981689453,10703900
2021-10-25,168.92999267578125,169.2100067138672,168.52999877929688,168.66000366210938,4881300
2021-10-26,167.67999267578125,167.91000366210938,166.6300048828125,167.8800048828125,6658900
2021-10-27,168.1199951171875,168.1999969482422,166.86000061035156,167.72999572753906,5823100
2021-10-28,168.0800018310547,169.25,167.52999877929688,168.97999572753906,7000700
2021-10-29,166.64999389648438,166.72999572753906,165.63999938964844,166.2899932861328,7531900
2021-11-01,167.52000427246094,167.83999633789062,166.91000366210938,167.3800048828125,4975600
2021-11-02,167.16000366210938,167.6300048828125,166.9600067138672,167.42999267578125,3760700
2021-11-03,165.77000427246094,165.9499969482422,164.3800048828125,165.33999633789062,9055200
2021-11-04,167.64999389648438,168.13999938964844,167.3699951171875,167.50999450683594,6656100
2021-11-05,169.83999633789062,169.94000244140625,167.85000610351562,168.4199981689453,9368900
2021-11-08,170.4499969482422,170.6999969482422,170.05999755859375,170.42999267578125,4966100
2021-11-09,171.2899932861328,171.30999755859375,170.1199951171875,170.72999572753906,5781200
2021-11-10,173.14999389648438,174.64999389648438,172.11000061035156,173.6699981689453,11461800
2021-11-11,174.1199951171875,174.27000427246094,173.74000549316406,173.97999572753906,5959600
2021-11-12,174.4499969482422,174.6699981689453,173.39999389648438,173.50999450683594,7894800
2021-11-15,174.17999267578125,174.58999633789062,173.69000244140625,174.10000610351562,5630800
2021-11-16,172.9199981689453,174.47999572753906,172.86000061035156,173.97000122070312,8667300
2021-11-17,174.5,174.61000061035156,173.88999938964844,174.24000549316406,6523100
2021-11-18,173.94000244140625,174.36000061035156,173.52999877929688,173.9600067138672,6252000
2021-11-19,172.61000061035156,174.10000610351562,172.24000549316406,173.69000244140625,8785600
2021-11-22,168.74000549316406,170.44000244140625,168.4199981689453,169.89999389648438,13091900
2021-11-23,167.27999877929688,167.60000610351562,166.52999877929688,167.27999877929688,8047800
2021-11-24,167.1199951171875,167.44000244140625,166.32000732421875,166.5800018310547,5359500
2021-11-26,166.85000610351562,168.63999938964844,166.3699951171875,168.60000610351562,9605200
2021-11-29,166.6199951171875,167.25999450683594,166.3800048828125,166.83999633789062,7394900
2021-11-30,165.5,169.00999450683594,165.3699951171875,167.77000427246094,12925300
2021-12-01,166.16000366210938,167.47000122070312,166.05999755859375,166.83999633789062,7808600
2021-12-02,165.24000549316406,165.94000244140625,164.6300048828125,165.88999938964844,9604100
2021-12-03,166.6300048828125,166.92999267578125,165.0,165.49000549316406,9507900
2021-12-06,166.22000122070312,166.8000030517578,165.92999267578125,166.13999938964844,4813600
2021-12-07,166.80999755859375,167.0800018310547,166.17999267578125,166.1999969482422,4900700
2021-12-08,166.89999389648438,166.9600067138672,166.27999877929688,166.50999450683594,4288900
2021-12-09,165.8800048828125,166.5800018310547,165.64999389648438,166.5399932861328,4913800
2021-12-10,166.5800018310547,166.9199981689453,166.17999267578125,166.72000122070312,6450600
2021-12-13,167.0,167.25999450683594,166.6699981689453,166.89999389648438,6610700
2021-12-14,165.44000244140625,166.13999938964844,165.16000366210938,165.33999633789062,8637900
2021-12-15,166.14999389648438,166.39999389648438,163.8000030517578,165.27000427246094,14231200
2021-12-16,168.16000366210938,168.17999267578125,166.94000244140625,167.00999450683594,11186200
2021-12-17,167.8000030517578,169.1300048828125,167.77999877929688,168.72999572753906,9856900
2021-12-20,167.08999633789062,168.0,167.05999755859375,167.8800048828125,6973000
2021-12-21,167.02000427246094,167.77999877929688,166.74000549316406,167.69000244140625,4548500
2021-12-22,168.58999633789062,168.63999938964844,167.11000061035156,167.5800018310547,4672900
2021-12-23,168.97000122070312,169.16000366210938,168.00999450683594,168.69000244140625,4551100
2021-12-27,169.3699951171875,169.4199981689453,168.77999877929688,168.9600067138672,4760300
2021-12-28,168.63999938964844,169.64999389648438,168.6199951171875,169.3300018310547,4541900
2021-12-29,168.58999633789062,168.69000244140625,167.27999877929688,167.36000061035156,5889700
2021-12-30,169.8000030517578,169.80999755859375,168.3699951171875,168.42999267578125,5426300
2021-12-31,170.9600067138672,171.0399932861328,170.0399932861328,170.52999877929688,7039300
2022-01-03,168.3300018310547,169.00999450683594,168.0,168.86000061035156,9014400
2022-01-04,169.57000732421875,169.72000122070312,168.72999572753906,168.89999389648438,6965600
2022-01-05,169.05999755859375,170.92999267578125,168.89999389648438,170.6199951171875,8715600
2022-01-06,166.99000549316406,167.75,166.86000061035156,167.16000366210938,10902700
2022-01-07,167.75,168.00999450683594,166.86000061035156,167.3699951171875,8191900
2022-01-10,168.25999450683594,168.3000030517578,167.30999755859375,167.36000061035156,7026500
2022-01-11,170.2899932861328,170.30999755859375,168.3699951171875,168.44000244140625,8369000
2022-01-12,170.74000549316406,170.75,170.00999450683594,170.19000244140625,6280700
2022-01-13,170.16000366210938,170.22000122070312,169.27000427246094,170.08999633789062,7034200
2022-01-14,169.6699981689453,170.55999755859375,169.47999572753906,170.22000122070312,7865900
2022-01-18,169.38999938964844,170.00999450683594,169.08999633789062,169.63999938964844,9322800
2022-01-19,172.0800018310547,172.19000244140625,170.1999969482422,170.38999938964844,15784500
2022-01-20,171.64999389648438,172.60000610351562,171.58999633789062,172.30999755859375,9570500
2022-01-21,171.08999633789062,172.1199951171875,170.74000549316406,172.0399932861328,10982500
2022-01-24,172.02999877929688,172.13999938964844,170.85000610351562,171.77999877929688,15727700
2022-01-25,172.5800018310547,173.14999389648438,171.77999877929688,171.9499969482422,17382100
2022-01-26,169.7899932861328,171.72999572753906,169.47999572753906,171.38999938964844,17799400
2022-01-27,167.60000610351562,169.08999633789062,167.3300018310547,168.02000427246094,15867300
2022-01-28,167.10000610351562,167.4600067138672,166.3699951171875,166.55999755859375,9782500
2022-01-31,168.08999633789062,168.13999938964844,167.4600067138672,167.7899932861328,8539300
2022-02-01,168.22999572753906,168.85000610351562,167.8699951171875,168.57000732421875,9763900
2022-02-02,168.83999633789062,169.1199951171875,168.16000366210938,168.33999633789062,9085300
2022-02-03,168.60000610351562,168.82000732421875,167.02999877929688,168.30999755859375,10650800
2022-02-04,168.86000061035156,169.10000610351562,167.99000549316406,168.0399932861328,9619600
2022-02-07,170.11000061035156,170.3000030517578,169.19000244140625,169.4499969482422,7796900
2022-02-08,170.6300048828125,170.77999877929688,169.9499969482422,170.10000610351562,5802000
2022-02-09,171.2100067138672,171.4199981689453,170.5500030517578,170.67999267578125,8002800
2022-02-10,170.55999755859375,171.99000549316406,170.4600067138672,170.52000427246094,10693500
2022-02-11,173.80999755859375,174.1999969482422,170.7100067138672,170.75,25741500
2022-02-14,174.74000549316406,175.0,173.67999267578125,173.77999877929688,13650700
2022-02-15,173.0800018310547,173.33999633789062,172.38999938964844,173.10000610351562,12603600
2022-02-16,174.86000061035156,174.86000061035156,173.47999572753906,173.49000549316406,12772100
2022-02-17,177.25,177.52999877929688,176.38999938964844,176.6999969482422,18612500
2022-02-18,177.1199951171875,177.25,176.50999450683594,177.07000732421875,12760700
2022-02-22,177.49000549316406,178.07000732421875,176.82000732421875,177.6699981689453,14960500
2022-02-23,178.2899932861328,178.38999938964844,177.36000061035156,177.38999938964844,11772200
2022-02-24,177.13999938964844,182.60000610351562,175.27000427246094,182.58999633789062,32726000
2022-02-25,176.5500030517578,176.7899932861328,175.7899932861328,176.4199981689453,11530900
2022-02-28,178.3800048828125,178.99000549316406,176.5,178.86000061035156,16055800
2022-03-01,181.6199951171875,181.75999450683594,179.02999877929688,179.0500030517578,21942100
2022-03-02,179.72999572753906,180.7100067138672,178.7899932861328,180.1300048828125,19727200
2022-03-03,180.8000030517578,181.3000030517578,179.5,179.9600067138672,15164400
2022-03-04,183.67999267578125,183.97999572753906,181.36000061035156,182.11000061035156,22390100
2022-03-07,186.41000366210938,186.63999938964844,184.22000122070312,184.4499969482422,27951800
2022-03-08,191.50999450683594,193.3000030517578,188.25999450683594,188.35000610351562,47347700
2022-03-09,185.82000732421875,187.22999572753906,184.75999450683594,186.0399932861328,26839700
2022-03-10,186.39999389648438,187.3800048828125,184.99000549316406,186.8800048828125,18455200
2022-03-11,185.08999633789062,185.77999877929688,183.44000244140625,183.74000549316406,14824700
2022-03-14,182.3000030517578,183.2899932861328,181.9499969482422,183.02999877929688,13186400
2022-03-15,178.88999938964844,180.27000427246094,178.00999450683594,179.10000610351562,16962300
2022-03-16,180.00999450683594,180.1199951171875,176.8699951171875,179.1300048828125,17548100
2022-03-17,180.88999938964844,182.02999877929688,180.64999389648438,181.16000366210938,10954100
2022-03-18,179.3000030517578,180.92999267578125,179.0399932861328,179.92999267578125,13996500
2022-03-21,180.6699981689453,181.2899932861328,179.32000732421875,179.3300018310547,10582200
2022-03-22,179.36000061035156,179.7100067138672,178.32000732421875,179.60000610351562,9621800
2022-03-23,181.80999755859375,181.88999938964844,179.75999450683594,180.2899932861328,12557300
2022-03-24,183.1300048828125,183.50999450683594,181.77000427246094,182.35000610351562,10970100
2022-03-25,182.3800048828125,183.1300048828125,181.35000610351562,181.80999755859375,7911100
2022-03-28,179.05999755859375,181.3300018310547,178.85000610351562,180.3800048828125,9489700
2022-03-29,179.13999938964844,179.3300018310547,176.69000244140625,177.02000427246094,10458900
2022-03-30,180.5800018310547,180.9199981689453,179.67999267578125,179.75999450683594,8361300
2022-03-31,180.64999389648438,181.9600067138672,180.55999755859375,180.91000366210938,9844400
2022-04-01,179.5,180.4600067138672,178.97999572753906,179.5500030517578,13034400
2022-04-04,180.3699951171875,180.80999755859375,179.5800018310547,180.24000549316406,7063100
2022-04-05,179.24000549316406,181.49000549316406,178.92999267578125,180.91000366210938,10828500
2022-04-06,179.66000366210938,180.30999755859375,178.6999969482422,179.77999877929688,8942100
2022-04-07,180.33999633789062,180.8800048828125,179.8000030517578,179.8699951171875,10140600
2022-04-08,181.47000122070312,181.82000732421875,180.52000427246094,180.52000427246094,10655700
2022-04-11,182.3699951171875,183.3300018310547,181.11000061035156,183.1699981689453,10071300
2022-04-12,183.77000427246094,184.63999938964844,182.9600067138672,184.0399932861328,12024600
2022-04-13,184.64999389648438,184.94000244140625,184.1300048828125,184.5,8651600
2022-04-14,184.0399932861328,184.41000366210938,182.8800048828125,184.27999877929688,11567200
2022-04-18,184.61000061035156,186.10000610351562,184.38999938964844,185.9499969482422,8886700
2022-04-19,181.82000732421875,183.64999389648438,181.3300018310547,183.19000244140625,12585600
2022-04-20,182.7100067138672,182.72000122070312,181.35000610351562,181.58999633789062,7038600
2022-04-21,182.05999755859375,182.32000732421875,180.77999877929688,181.77000427246094,9639800
2022-04-22,180.2899932861328,181.61000061035156,179.74000549316406,180.72000122070312,9147000
2022-04-25,177.0500030517578,177.50999450683594,176.47999572753906,177.1699981689453,13073700
2022-04-26,177.32000732421875,178.3000030517578,176.9199981689453,177.9499969482422,9042400
2022-04-27,175.97999572753906,176.63999938964844,175.5,176.4600067138672,8854700
2022-04-28,176.92999267578125,176.97000122070312,175.69000244140625,175.9199981689453,6381100
2022-04-29,176.91000366210938,178.6199951171875,176.7100067138672,178.07000732421875,7719700
2022-05-02,173.6300048828125,174.64999389648438,172.97999572753906,173.61000061035156,14318600
2022-05-03,174.08999633789062,175.2100067138672,173.85000610351562,173.88999938964844,7214300
2022-05-04,175.8000030517578,176.35000610351562,173.6699981689453,174.32000732421875,10491700
2022-05-05,175.1300048828125,177.61000061035156,174.66000366210938,177.55999755859375,12794200
2022-05-06,175.4199981689453,176.55999755859375,174.86000061035156,175.38999938964844,7643300
2022-05-09,172.8800048828125,174.27000427246094,172.7899932861328,174.27000427246094,10742400
2022-05-10,171.4199981689453,173.9600067138672,171.1999969482422,173.8000030517578,11010400
2022-05-11,172.82000732421875,173.32000732421875,172.1999969482422,172.50999450683594,9179600
2022-05-12,170.1699981689453,172.39999389648438,169.89999389648438,172.07000732421875,11626800
2022-05-13,168.7899932861328,169.6199951171875,168.00999450683594,168.30999755859375,13031100
2022-05-16,170.39999389648438,170.42999267578125,168.33999633789062,168.42999267578125,7319300
2022-05-17,169.3300018310547,170.52999877929688,169.13999938964844,170.44000244140625,6441100
2022-05-18,169.4199981689453,170.2100067138672,168.80999755859375,169.00999450683594,7472900
2022-05-19,171.91000366210938,172.52000427246094,170.88999938964844,171.5500030517578,10580300
2022-05-20,172.02999877929688,172.24000549316406,170.88999938964844,171.7100067138672,6578100
2022-05-23,172.8300018310547,173.3800048828125,172.27999877929688,173.1300048828125,5518500
2022-05-24,174.1300048828125,174.41000366210938,173.35000610351562,173.47000122070312,6794000
2022-05-25,173.0800018310547,173.16000366210938,171.72999572753906,172.7899932861328,4595900
2022-05-26,172.75999450683594,172.92999267578125,171.75999450683594,172.1300048828125,6467000
2022-05-27,172.85000610351562,173.52000427246094,172.63999938964844,173.49000549316406,3847900
2022-05-31,171.13999938964844,173.07000732421875,171.0800018310547,172.7100067138672,6244000
2022-06-01,172.22999572753906,172.52999877929688,171.38999938964844,172.2100067138672,6946500
2022-06-02,174.35000610351562,174.4499969482422,173.49000549316406,173.66000366210938,5623100
2022-06-03,172.5800018310547,173.97000122070312,172.25,173.52999877929688,5519400
2022-06-06,171.82000732421875,172.88999938964844,171.64999389648438,172.80999755859375,3766000
2022-06-07,172.94000244140625,173.0500030517578,171.99000549316406,172.11000061035156,3860000
2022-06-08,172.77999877929688,173.4499969482422,172.6699981689453,172.88999938964844,5140800
2022-06-09,172.22999572753906,172.58999633789062,171.5800018310547,172.4499969482422,4701100
2022-06-10,174.5399932861328,174.94000244140625,170.4600067138672,170.88999938964844,16856100
2022-06-13,169.92999267578125,171.33999633789062,169.61000061035156,171.17999267578125,13265200
2022-06-14,168.57000732421875,169.72999572753906,168.3000030517578,169.61000061035156,7347900
2022-06-15,170.77000427246094,171.83999633789062,169.0800018310547,170.39999389648438,9000300
2022-06-16,172.69000244140625,172.77000427246094,170.1699981689453,170.55999755859375,8823600
2022-06-17,171.27000427246094,172.3000030517578,170.97000122070312,172.14999389648438,7407200
2022-06-21,170.6300048828125,171.91000366210938,170.47000122070312,171.05999755859375,5608500
2022-06-22,171.30999755859375,172.3000030517578,171.10000610351562,171.61000061035156,6558700
2022-06-23,170.25999450683594,172.1300048828125,169.89999389648438,171.38999938964844,6535300
2022-06-24,170.08999633789062,170.74000549316406,169.85000610351562,170.24000549316406,6143100
2022-06-27,169.89999389648438,170.6699981689453,169.75,170.60000610351562,5719700
2022-06-28,169.6199951171875,170.2100067138672,169.50999450683594,170.07000732421875,2982700
2022-06-29,169.49000549316406,170.6999969482422,169.1699981689453,170.5800018310547,4785600
2022-06-30,168.4600067138672,169.9600067138672,168.24000549316406,169.50999450683594,9144400
2022-07-01,168.32000732421875,168.67999267578125,166.9600067138672,167.13999938964844,11380300
2022-07-05,164.75,167.3300018310547,164.41000366210938,167.17999267578125,14035400
2022-07-06,162.13999938964844,164.57000732421875,161.47000122070312,164.32000732421875,11861100
2022-07-07,162.22999572753906,163.0399932861328,162.05999755859375,162.42999267578125,4588400
2022-07-08,162.3000030517578,163.3800048828125,161.83999633789062,162.35000610351562,4584100
2022-07-11,161.42999267578125,162.44000244140625,161.3800048828125,161.92999267578125,4321700
2022-07-12,160.8300018310547,161.6199951171875,160.72000122070312,161.22000122070312,5375100
2022-07-13,161.60000610351562,162.7100067138672,160.05999755859375,160.10000610351562,8456600
2022-07-14,159.3300018310547,159.8300018310547,158.22000122070312,159.02000427246094,12213600
2022-07-15,159.00999450683594,159.25,158.35000610351562,159.00999450683594,6783800
2022-07-18,159.16000366210938,160.42999267578125,159.0500030517578,160.0800018310547,5791800
2022-07-19,159.5399932861328,159.8699951171875,159.3300018310547,159.47000122070312,3796200
2022-07-20,158.0399932861328,159.82000732421875,158.02999877929688,159.7100067138672,4795800
2022-07-21,160.27000427246094,160.30999755859375,158.27000427246094,158.30999755859375,5863300
2022-07-22,160.6699981689453,162.1300048828125,160.35000610351562,160.5500030517578,5733800
2022-07-25,160.22999572753906,160.6999969482422,159.80999755859375,160.63999938964844,3713400
2022-07-26,160.0399932861328,160.5,159.7899932861328,160.22999572753906,2672800
2022-07-27,161.6699981689453,162.2100067138672,159.50999450683594,160.02000427246094,5766100
2022-07-28,163.63999938964844,163.75999450683594,162.8800048828125,163.30999755859375,5606400
2022-07-29,164.10000610351562,164.69000244140625,163.27999877929688,163.88999938964844,7537300
2022-08-01,165.02999877929688,165.41000366210938,164.41000366210938,164.97999572753906,4666900
2022-08-02,164.0500030517578,166.4600067138672,164.02000427246094,165.66000366210938,5725400
2022-08-03,164.4499969482422,164.91000366210938,163.47999572753906,164.77000427246094,4417800
2022-08-04,167.1699981689453,167.30999755859375,165.33999633789062,165.52999877929688,5502000
2022-08-05,165.2899932861328,165.83999633789062,164.8699951171875,164.99000549316406,6023300
2022-08-08,166.69000244140625,166.80999755859375,165.92999267578125,166.02999877929688,3456300
2022-08-09,167.1999969482422,167.8000030517578,166.82000732421875,167.47999572753906,3205500
2022-08-10,166.77999877929688,167.97999572753906,166.6199951171875,167.38999938964844,4077300
